AwardID,AwardType,LegalBusinessName,ContractingAgency,DateSigned,ActionObligation,ReferencedIDV,ContractingOffice,NAICS_Code,PSC_Code,EntityCity,UniqueEntityID_DUNS,EntityState,UniqueEntityID_SAM,Zip,UltimateParentUniqueEntityID_DUNS,UltimateParentLegalBusinessName,UltimateParentUniqueEntityID_SAM,CAGE_Code
,DEFINITIVE CONTRACT,"POLY SAC, INC.",AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $305,370",,USDA AMS,314910,8105,HOUSTON,139325005,TX,LDAQN7DPDLD7,770636418,139325005,POLY SAC  INC,LDAQN7DPDLD7,043A6
,DEFINITIVE CONTRACT,"C.H.K. MANUFACTURING, INC.",AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $128,256",,USDA AMS,314910,8105,OAKLAND,603952383,CA,CQK9W45PE7D3,946032347,603952383,C.H.K. MANUFACTURING  INC.,CQK9W45PE7D3,3HRT3
,DEFINITIVE CONTRACT,"JOHNPAC, LLC",AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $104,160",,USDA AMS,314910,8105,CROWLEY,080975855,LA,GBNZMFE3SY59,705264602,080975855,JOHNPAC  LLC,GBNZMFE3SY59,033E4
,DEFINITIVE CONTRACT,"AGRIBAG, INC.",AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $429,084",,USDA AMS,314910,8105,OAKLAND,364005199,CA,FDL9QRWMZJ97,946013931,364005199,AGRIBAG  INC.,FDL9QRWMZJ97,3PQL2
,DEFINITIVE CONTRACT,"POLY SAC, INC.",AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $305,370",,USDA AMS,314910,8105,HOUSTON,139325005,TX,LDAQN7DPDLD7,770636418,139325005,POLY SAC  INC,LDAQN7DPDLD7,043A6
,DEFINITIVE CONTRACT,"JOHNPAC, LLC",AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $105,840",,USDA AMS,314910,8105,CROWLEY,080975855,LA,GBNZMFE3SY59,705264602,080975855,JOHNPAC  LLC,GBNZMFE3SY59,033E4
,DEFINITIVE CONTRACT,"AQUA GULF TRANSPORT, INC.",AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $3,685",,USDA AMS,483111,V115,DEERFIELD BEACH,792956799,FL,N97MZM3UZ2M6,334427734,792956799,AQUA GULF TRANSPORT  INC.,N97MZM3UZ2M6,6K6Z8
,DEFINITIVE CONTRACT,"AQUA GULF TRANSPORT, INC.",AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $3,613",,USDA AMS,483111,V115,DEERFIELD BEACH,792956799,FL,N97MZM3UZ2M6,334427734,792956799,AQUA GULF TRANSPORT  INC.,N97MZM3UZ2M6,6K6Z8
,IDC,CMGN CONSULTING LLC,FOREST SERVICE,"February 25, 2022", $0,,"USDA-FS, CSA EAST 13",541330,C219,WINOOSKI,049090596,VT,MU8PRZGBTEQ7,054042297,049090596,CMGN CONSULTING LLC,MU8PRZGBTEQ7,82G73
,IDC,"HEB ENGINEERS, INC.",FOREST SERVICE,"February 25, 2022", $0,,"USDA-FS, CSA EAST 13",541330,C219,NORTH CONWAY,118080860,NH,NEU4MJGNRWJ8,038605120,118080860,H E BERGERON ENGINEERS PROFESSIONAL ASSOCIATION,NEU4MJGNRWJ8,0J5Z0
,BPA CALL,,FARM PRODUCTION AND CONSERVATION BUSINESS CENTER,"February 24, 2022"," -$5,341.5",AG2B46B170003,FPAC BUS CNTR-ACQ DIV-OPS BRA-SEC 1,541191,R411,,,,,,,,,
,DEFINITIVE CONTRACT,FIBER BUSINESS SOLUTIONS GROUP INC,AGRICULTURAL RESEARCH SERVICE,"February 24, 2022"," $58,849.63",,USDA ARS NEA AAO ACQ/PER PROP,238990,Z2HB,NORRISTOWN,142987267,PA,X699HTJAFFQ9,194031002,142987267,FIBER BUSINESS SOLUTIONS INC.,X699HTJAFFQ9,523Z5
,DELIVERY ORDER,GOVERNMENT SCIENTIFIC SOURCE INCORPORATED,AGRICULTURAL RESEARCH SERVICE,"February 24, 2022"," $44,321",GS07F5934R,USDA ARS NEA AAO ACQ/PER PROP,334516,6640,RESTON,785807611,VA,J49CN39QTNW3,201913415,785807611,GOVERNMENT SCIENTIFIC SOURCE  INC.,J49CN39QTNW3,0S908
,PURCHASE ORDER,"QIAGEN, LLC",AGRICULTURAL RESEARCH SERVICE,"February 25, 2022"," $26,136",,USDA ARS NEA AAO ACQ/PER PROP,511210,DB10,GERMANTOWN,197294564,MD,W2GLKC92ZH73,208741415,489840363,QIAGEN N.V.,LX8AGV4A2UD1,01QT0
,PURCHASE ORDER,"10X GENOMICS, INC.",AGRICULTURAL RESEARCH SERVICE,"February 25, 2022"," $21,888.5",,USDA ARS NEA AAO ACQ/PER PROP,334516,6550,PLEASANTON,078703994,CA,D1NLDEZ14TV5,945883260,078703994,10X GENOMICS  INC.,D1NLDEZ14TV5,7EWK7
,BPA CALL,"LEIDOS, INC.","USDA, DEPARTMENTAL ADMINISTRATION","February 24, 2022"," $1,004,782",AG3144B170011,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",541519,D399,RESTON,967488987,VA,JSTDGZNFP4A3,201905661,611641312,LEIDOS HOLDINGS  INC.,ZL41ERXMPAR3,6B6E2
,DEFINITIVE CONTRACT,TUKNIK GOVERNMENT SERVICES LLC,"USDA, DEPARTMENTAL ADMINISTRATION","February 25, 2022"," $839,424",,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",541519,R408,ANCHORAGE,079495837,AK,GN2VKJH7LBC3,995035825,078203361,KONIAG  INC.,DRDKNY4L1T33,7HDF1
,DELIVERY ORDER,AATD LLC,"USDA, DEPARTMENTAL ADMINISTRATION","February 24, 2022", $0,NNG15SD18B,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",541519,7030,SAN ANTONIO,042861498,TX,X76KEVV61AM9,782513572,042861498,AATD LLC,X76KEVV61AM9,66BA5
,BPA CALL,DELOITTE CONSULTING LLP,"USDA, DEPARTMENTAL ADMINISTRATION","February 24, 2022"," $3,175,867.97",AG3144B170007,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",541512,DF01,ARLINGTON,019121586,VA,CKV2L9GZKJK3,222091742,216754602,DELOITTE TOUCHE TOHMATSU LIMITED,GXJAJT3X6SY3,1TTG5
,BPA CALL,"NEWBERRY GROUP, INC., THE","USDA, DEPARTMENTAL ADMINISTRATION","February 25, 2022"," $269,915.47",12314420A0012,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",541512,DA01,SAINT PETERS,107152886,MO,NMVMPTNDXYR6,633761696,107152886,NEWBERRY GROUP  INC.,NMVMPTNDXYR6,1BLT3
,BPA CALL,"KNOWLEDGEBANK, INC.","USDA, DEPARTMENTAL ADMINISTRATION","February 24, 2022"," $774,174.96",12318721A0009,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",541611,R431,LEESBURG,132498200,VA,MWMKKLFMK8B4,201753756,132498200,KNOWLEDGEBANK  INC.,MWMKKLFMK8B4,3HQ19
,BPA CALL,NEW TECH SOLUTIONS INCORPORATED,"USDA, DEPARTMENTAL ADMINISTRATION","February 25, 2022", $60,12314419A0025,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",443120,7E20,FREMONT,020149303,CA,XK11LLUL61A7,945383168,020149303,NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,1QN24
,BPA,STERILE SERVICES CO.,"USDA, DEPARTMENTAL ADMINISTRATION","February 24, 2022", $0,,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",423450,6515,MIAMI,078513449,FL,UK5TLA4W74E5,331271921,078513449,STERILE SERVICES CO.,UK5TLA4W74E5,5ALD8
,BPA CALL,FOCUSED MANAGEMENT INC,"USDA, DEPARTMENTAL ADMINISTRATION","February 24, 2022"," $65,847.32",12314418A0002,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",541519,DB02,SPRINGFIELD,002771215,VA,VZSYU448MJJ8,221501820,002771215,FOCUSED MANAGEMENT  INC.,VZSYU448MJJ8,1N8D8
,BPA CALL,FOCUSED MANAGEMENT INC,"USDA, DEPARTMENTAL ADMINISTRATION","February 25, 2022"," $478,383.98",12314418A0002,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",541519,DB02,SPRINGFIELD,002771215,VA,VZSYU448MJJ8,221501820,002771215,FOCUSED MANAGEMENT  INC.,VZSYU448MJJ8,1N8D8
,BPA CALL,FOCUSED MANAGEMENT INC,"USDA, DEPARTMENTAL ADMINISTRATION","February 25, 2022"," $171,473.23",12314418A0002,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",541519,7E20,SPRINGFIELD,002771215,VA,VZSYU448MJJ8,221501820,002771215,FOCUSED MANAGEMENT  INC.,VZSYU448MJJ8,1N8D8
,BPA CALL,FOCUSED MANAGEMENT INC,"USDA, DEPARTMENTAL ADMINISTRATION","February 25, 2022"," $104,220.93",12314418A0002,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",541519,DB02,SPRINGFIELD,002771215,VA,VZSYU448MJJ8,221501820,002771215,FOCUSED MANAGEMENT  INC.,VZSYU448MJJ8,1N8D8
,BPA CALL,FOCUSED MANAGEMENT INC,"USDA, DEPARTMENTAL ADMINISTRATION","February 25, 2022"," $520,061.34",12314418A0002,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",541519,DF10,SPRINGFIELD,002771215,VA,VZSYU448MJJ8,221501820,002771215,FOCUSED MANAGEMENT  INC.,VZSYU448MJJ8,1N8D8
,BPA CALL,FOCUSED MANAGEMENT INC,"USDA, DEPARTMENTAL ADMINISTRATION","February 25, 2022"," $2,500",12314418A0002,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",541519,DF01,SPRINGFIELD,002771215,VA,VZSYU448MJJ8,221501820,002771215,FOCUSED MANAGEMENT  INC.,VZSYU448MJJ8,1N8D8
,DELIVERY ORDER,BLUE TECH INC.,"USDA, DEPARTMENTAL ADMINISTRATION","February 24, 2022"," $32,905.68",NNG15SD00B,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",541519,7A21,SAN DIEGO,121701957,CA,MDC5LDZKQAM4,921105167,121701957,BLUE TECH INC.,MDC5LDZKQAM4,0CL10
,DELIVERY ORDER,FM SYSTEMS INCORPORATED,"USDA, DEPARTMENTAL ADMINISTRATION","February 25, 2022"," $4,563.54",GS35F0028T,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",611420,U012,RALEIGH,362046963,NC,CYC1K9AT5SZ1,276122957,809853216,ASCENDUM SOLUTIONS LLC,RJAVCKPLNSD8,3KHT9
,DELIVERY ORDER,VISTA OUTDOOR SALES LLC,"USDA, DEPARTMENTAL ADMINISTRATION","February 25, 2022"," -$7,499.25",70B06C20D00000009,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",332992,1305,ANOKA,079331239,MN,ENR9ZAAGMWJ5,553036794,079728394,VISTA OUTDOOR SALES LLC,GATNKP3AQ924,73JN6
,BPA CALL,NEW TECH SOLUTIONS INCORPORATED,"USDA, DEPARTMENTAL ADMINISTRATION","February 24, 2022"," $652,425.22",12314419A0025,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",443120,7E20,FREMONT,020149303,CA,XK11LLUL61A7,945383168,020149303,NEW TECH SOLUTIONS  INC.,XK11LLUL61A7,1QN24
,BPA CALL,"PANAMERICA COMPUTERS, INC.","USDA, DEPARTMENTAL ADMINISTRATION","February 24, 2022"," $18,838.8",12314420A0002,"USDA, OCP-POD-ACQ-MGMT-BRANCH-FTC",443120,7E20,LURAY,849334164,VA,HBMLZLJ3KQF5,228355233,166669742,PANAMERICA COMPUTERS  INC.,DPQEDJ6CXZM5,01AQ1
,BPA CALL,"RELIANCE RELOCATION SERVICES, INC.",FOREST SERVICE,"February 24, 2022"," -$47,225",12314419A0003,"USDA-FS, CSA EAST 8",484210,R402,CHICAGO,826623761,IL,DN1XXUJL6UD3,606014294,826623761,RELIANCE RELOCATION SERVICES  INC.,DN1XXUJL6UD3,6JR42
,DELIVERY ORDER,"ASRC FEDERAL DATA SOLUTIONS, LLC",RURAL HOUSING SERVICE,"February 24, 2022"," -$27,792.5",1231ME18D0003,USDA/RD/STRATEGIC ACQUISITION DIV,541511,D318,BELTSVILLE,079380904,MD,K5L5KR3MZ538,207056351,076637073,ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,74F94
,PURCHASE ORDER,PATRIOT SHREDDING INC.,AGRICULTURAL RESEARCH SERVICE,"February 24, 2022"," $3,155",,USDA ARS AFM APD,561990,R614,ROCKVILLE,966235959,MD,C37LHT42K5L7,208521836,966235959,PATRIOT SHREDDING INC.,C37LHT42K5L7,68PF3
,PURCHASE ORDER,"BUREAU OF NATIONAL AFFAIRS, INC., THE",AGRICULTURAL RESEARCH SERVICE,"February 25, 2022"," $17,820",,USDA ARS AFM APD,511120,U099,ARLINGTON,003244084,VA,KG5PWYBKVCA5,222024506,052443892,Bloomberg L.P.,J9DJN2M6J9J3,9Z734
,DEFINITIVE CONTRACT,INTERNATIONAL SUPPORT GROUP LLC,AGRICULTURAL RESEARCH SERVICE,"February 24, 2022"," $62,413.1",,USDA ARS AFM APD,561210,M1AZ,PEMBROKE PINES,832760479,FL,GPP9B7X8MRM9,330248803,832760479,INTERNATIONAL SUPPORT GROUP LLC,GPP9B7X8MRM9,5TJ55
,DEFINITIVE CONTRACT,TM MOREY HOME MAINTENANCE,FOREST SERVICE,"February 24, 2022"," -$4,738",,"USDA-FS, CSA EAST 9",561790,S218,HAWLEY,843672283,PA,FKU1LG47F6D1,184289052,843672283,TM MOREY HOME MAINTENANCE,FKU1LG47F6D1,6LNT1
,PURCHASE ORDER,"PLANTRA, INC.",FOREST SERVICE,"February 25, 2022"," $38,838",,"USDA-FS, STEWARDSHIP CONTRACTING BRANCH",115310,F999,SAINT PAUL,095027194,MN,WANWMCQALKV1,551211243,095027194,PLANTRA INC,WANWMCQALKV1,50E82
,PURCHASE ORDER,"PLANTRA, INC.",FOREST SERVICE,"February 25, 2022"," $29,750",,"USDA-FS, STEWARDSHIP CONTRACTING BRANCH",115310,F999,SAINT PAUL,095027194,MN,WANWMCQALKV1,551211243,095027194,PLANTRA INC,WANWMCQALKV1,50E82
,PURCHASE ORDER,"SERVICE SOURCE, INC",FOOD SAFETY AND INSPECTION SERVICE,"February 24, 2022"," -$4,219.12",,"USDA, FSIS, OAS PCMB",323120,T099,OAKTON,069274009,VA,XE8KLB3SCAN9,221242763,069274009,SERVICE SOURCE INC,XE8KLB3SCAN9,2Z880
,DELIVERY ORDER,DIRECTVIZ SOLUTIONS LLC,FOOD SAFETY AND INSPECTION SERVICE,"February 25, 2022"," $2,857,874.67",75N98118D00007,"USDA, FSIS, OAS PCMB",541512,D399,VIENNA,078579152,VA,YXH4AGD2LGF5,221822228,078579152,DIRECTVIZ SOLUTIONS LLC,YXH4AGD2LGF5,6EVD4
,DELIVERY ORDER,"HERITAGE INTERIORS, LLC",FOOD SAFETY AND INSPECTION SERVICE,"February 24, 2022"," $144,335.26",123A9421D0010,"USDA, FSIS, OAS PCMB",337127,N071,HERNDON,080688528,VA,W6NMYSHZCJR5,201715226,080688528,HERITAGE INTERIORS  LLC,W6NMYSHZCJR5,7WBB6
,IDC,"HOLM, DEL RAY & SONS INC",AGRICULTURAL MARKETING SERVICE,"February 24, 2022", $0,,USDA  AMS  3J14,311991,8915,ROBERTS,059424767,ID,CVM1NK6RDN39,834445119,059424767,HOLM  DEL RAY & SONS INC,CVM1NK6RDN39,4GHY7
,IDC,"HOLM, DEL RAY & SONS INC",AGRICULTURAL MARKETING SERVICE,"February 25, 2022", $0,,USDA  AMS  3J14,311991,8915,ROBERTS,059424767,ID,CVM1NK6RDN39,834445119,059424767,HOLM  DEL RAY & SONS INC,CVM1NK6RDN39,4GHY7
,IDC,W H MOSELEY CO,AGRICULTURAL MARKETING SERVICE,"February 24, 2022", $0,,USDA  AMS  3J14,311991,8915,BOISE,020937066,ID,PQNMCS6MDVC5,837034445,020937066,W H MOSELEY COMPANY,PQNMCS6MDVC5,9P684
,IDC,BUSHMANS' INC,AGRICULTURAL MARKETING SERVICE,"February 24, 2022", $0,,USDA  AMS  3J14,311991,8915,ROSHOLT,030174452,WI,QMF3VF5S7DJ8,544739327,030174452,BUSHMANS' INCORP.,QMF3VF5S7DJ8,9P206
,IDC,"RPE, INC.",AGRICULTURAL MARKETING SERVICE,"February 24, 2022", $0,,USDA  AMS  3J14,311991,8915,BANCROFT,083295725,WI,LVWBLWN8VKG3,549218909,083295725,"WYSOCKI SALES, INC",LVWBLWN8VKG3,8BHV4
,IDC,"RPE, INC.",AGRICULTURAL MARKETING SERVICE,"February 24, 2022", $0,,USDA  AMS  3J14,311991,8915,BANCROFT,083295725,WI,LVWBLWN8VKG3,549218909,083295725,"WYSOCKI SALES, INC",LVWBLWN8VKG3,8BHV4
,IDC,"INN FOODS, INC.",AGRICULTURAL MARKETING SERVICE,"February 25, 2022", $0,,USDA  AMS  3J14,311421,8915,WATSONVILLE,076126317,CA,F1DLCM6EGD31,950764525,622808657,THE VPS COMPANIES INC,RLHHVT2BPYC7,5N958
,DEFINITIVE CONTRACT,"CAVINESS BEEF PACKERS, LTD.",AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $149,503.4",,USDA  AMS  3J14,311611,8905,AMARILLO,626962018,TX,JMJGND1L1373,791075704,007381031,CAVINESS BEEF PACKERS  LTD.,N131XJX2E9T4,4ET85
,DEFINITIVE CONTRACT,"BAY VALLEY FOODS, LLC",AGRICULTURAL MARKETING SERVICE,"February 24, 2022", $0,,USDA  AMS  3J14,311230,8920,GREEN BAY,006127708,WI,RD6AA8SN2FA5,543011638,360624857,BAY VALLEY FOODS  LLC,NLBAJ64MHMR8,014D2
,DEFINITIVE CONTRACT,"INTERSTATE MEAT CO., INC.",AGRICULTURAL MARKETING SERVICE,"February 25, 2022", $0,,USDA  AMS  3J14,311611,8905,COMMERCE,807971762,CA,NCELHD7UBL65,900403518,807971762,INTERSTATE MEAT CO.  INC.,NCELHD7UBL65,779V4
,DEFINITIVE CONTRACT,"JTM PROVISIONS COMPANY, INC",AGRICULTURAL MARKETING SERVICE,"February 24, 2022", $0,,USDA  AMS  3J14,311615,8905,HARRISON,017625856,OH,PLL6A6KHDZE8,450301485,017625856,JTM PROVISIONS COMPANY  INC,PLL6A6KHDZE8,0SZ93
,DEFINITIVE CONTRACT,VIETTI ACQUISITION LLC,AGRICULTURAL MARKETING SERVICE,"February 25, 2022", $0,,USDA  AMS  3J14,311422,8915,NASHVILLE,967883211,TN,K9GDLFBPJ952,372035516,405976952,VIETTI ACQUISITION LLC,LHZFVSHNSW79,3B8L4
,DEFINITIVE CONTRACT,"KELLEY BEAN CO., INC.",AGRICULTURAL MARKETING SERVICE,"February 24, 2022", $0,,USDA  AMS  3J14,311999,8915,SCOTTSBLUFF,006969893,NE,LC55NELHATZ9,693611791,006969893,KELLEY BEAN CO.  INC.,LC55NELHATZ9,5D441
,DEFINITIVE CONTRACT,"CHERRY CENTRAL COOPERATIVE, INC.",AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $575,599",,USDA  AMS  3J14,311421,8915,TRAVERSE CITY,062220934,MI,T5RKJN9P5WZ4,496858748,062220934,CHERRY CENTRAL COOPERATIVE  INC.,T5RKJN9P5WZ4,1GQB8
,DEFINITIVE CONTRACT,STARKIST CO.,AGRICULTURAL MARKETING SERVICE,"February 25, 2022"," $12,520,197.23",,USDA  AMS  3J14,311710,8905,PITTSBURGH,827474235,PA,Q15NKX4K7531,152125321,688283142,DONGWON ENTERPRISE CO.  LTD.,S1SEVFJ15MB5,56JN6
,DEFINITIVE CONTRACT,"RPE, INC.",AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $280,360",,USDA  AMS  3J14,311991,8915,BANCROFT,083295725,WI,LVWBLWN8VKG3,549218909,083295725,"WYSOCKI SALES, INC",LVWBLWN8VKG3,8BHV4
,DEFINITIVE CONTRACT,"FIRST CUT PRODUCE, INC.",AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $564,050",,USDA  AMS  3J14,311991,8915,EVANSTON,103277955,IL,DJ3ZPKBJFEH2,602014451,103277955,FIRST CUT PRODUCE  INC.,DJ3ZPKBJFEH2,8BNW5
,DEFINITIVE CONTRACT,BUSHMANS' INC,AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $427,024",,USDA  AMS  3J14,311991,8915,ROSHOLT,030174452,WI,QMF3VF5S7DJ8,544739327,030174452,BUSHMANS' INCORP.,QMF3VF5S7DJ8,9P206
,DEFINITIVE CONTRACT,"RUBY ROBINSON COMPANY, LLC",AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $290,400",,USDA  AMS  3J14,311991,8915,BUFFALO GROVE,116901697,IL,ZJ8CLBUWRBG5,600896937,046581294,RUBY ROBINSON COMPANY  LLC,RPKPR17P7QZ4,8EQ57
,DEFINITIVE CONTRACT,"RACE WEST, INC.",AGRICULTURAL MARKETING SERVICE,"February 24, 2022"," $42,832",,USDA  AMS  3J14,311991,8915,CLARKS SUMMIT,047439398,PA,JA8NPLWD57F4,184111704,047439398,RACE WEST  INC.,JA8NPLWD57F4,3NGF7
,DEFINITIVE CONTRACT,"AMERIQUAL GROUP, LLC",AGRICULTURAL MARKETING SERVICE,"February 25, 2022"," $2,731,803.84",,USDA  AMS  3J14,311422,8915,EVANSVILLE,099771198,IN,YD3CCBHPHCG5,477258588,080315108,AMERIQUAL GROUP  LLC,CEDEJX3J2AW5,4QFR8
,DEFINITIVE CONTRACT,509 ENTERPRISES INCORPORATED,AGRICULTURAL MARKETING SERVICE,"February 25, 2022"," $196,372.4",,USDA  AMS  3J14,311991,8915,TOPPENISH,079340839,WA,NW7HEA1SJ8U1,989489644,079340839,509 ENTERPRISES,NW7HEA1SJ8U1,74Q38
,DEFINITIVE CONTRACT,"AGGRIGATOR, INC",AGRICULTURAL MARKETING SERVICE,"February 25, 2022"," $146,389.32",,USDA  AMS  3J14,311991,8915,WATSONVILLE,079828671,CA,SW85KK7GSZ54,950764547,079828671,AGGRIGATOR  INC.,SW85KK7GSZ54,83UK2
,DEFINITIVE CONTRACT,BUSHMANS' INC,AGRICULTURAL MARKETING SERVICE,"February 25, 2022"," $64,118.04",,USDA  AMS  3J14,311991,8915,ROSHOLT,030174452,WI,QMF3VF5S7DJ8,544739327,030174452,BUSHMANS' INCORP.,QMF3VF5S7DJ8,9P206
,DEFINITIVE CONTRACT,CUSTOM PRODUCE SALES,AGRICULTURAL MARKETING SERVICE,"February 25, 2022"," $196,152.6",,USDA  AMS  3J14,311991,8915,PARLIER,800434222,CA,FFHGP4NMFK21,936489674,800434222,CUSTOM PRODUCE SALES,FFHGP4NMFK21,1T3T0
,DEFINITIVE CONTRACT,WESCOTT AGRIPRODUCTS INC,AGRICULTURAL MARKETING SERVICE,"February 25, 2022"," $2,846,311.28",,USDA  AMS  3J14,311991,8915,ELGIN,174962738,MN,TPYLK64PBBH3,559325320,174962738,WESCOTT AGRIPRODUCTS INC,TPYLK64PBBH3,38KX5
,DEFINITIVE CONTRACT,DAVID BRUNE,AGRICULTURAL MARKETING SERVICE,"February 25, 2022"," $756,917.84",,USDA  AMS  3J14,311991,8915,FLINT,964062251,TX,LQQ9ADNYJLF6,757625003,964062251,C & D PRODUCE SALES,LQQ9ADNYJLF6,3ZHX0
,DEFINITIVE CONTRACT,"E. W. BRANDT & SONS, INC.",AGRICULTURAL MARKETING SERVICE,"February 25, 2022"," $85,077.8",,USDA  AMS  3J14,311991,8915,WAPATO,071829543,WA,YPY8WHABW2U1,989519015,071829543,E. W. BRANDT & SONS  INC.,YPY8WHABW2U1,1RFV0
,DEFINITIVE CONTRACT,"GREENRIDGE FRUIT, INC.",AGRICULTURAL MARKETING SERVICE,"February 25, 2022"," $71,001",,USDA  AMS  3J14,311991,8915,GRAND RAPIDS,616821096,MI,GYUTHG3XR5X3,495449759,616821096,GREENRIDGE FRUIT  INC.,GYUTHG3XR5X3,0MDA1
,DEFINITIVE CONTRACT,"FRED L. GLAIZE, L.C.",AGRICULTURAL MARKETING SERVICE,"February 25, 2022"," $154,839.44",,USDA  AMS  3J14,311991,8915,WINCHESTER,005763164,VA,KUMTW3H588Q5,226015005,005763164,GLAIZE  FRED L  LC,KUMTW3H588Q5,9P096
